disp_event;species;feed_datetime;feed_x;feed_y;id_feedtree;def_datetime;def_x;def_y;id_feces;n_seeds;SDD;gut_transit_time;gut_transit_time_hms;id_month;group;GTT
SDTaqSep112;Cordia ecalyculata;16/09/2018 12:30;372303.3069;7499471.352;184;16/09/2018 13:55;372370.6956;7499255.818;FTSep77;5;211;85;01:25:00;Sep;Taquara;01:25:00
SDTaqSep113;Cordia ecalyculata;16/09/2018 12:30;372303.3069;7499471.352;184;16/09/2018 14:15;372409.0052;7499138.512;FTSep78;4;326;105;01:45:00;Sep;Taquara;01:45:00
SDTaqSep114;Aechmea distichantha;16/09/2018 12:45;372320.7334;7499452.993;185;16/09/2018 13:55;372370.6956;7499255.818;FTSep77;11;190;70;01:10:00;Sep;Taquara;01:10:00
SDTaqSep115;Aechmea distichantha;16/09/2018 12:45;372320.7334;7499452.993;185;16/09/2018 14:15;372409.0052;7499138.512;FTSep78;7;305;90;01:30:00;Sep;Taquara;01:30:00
SDTaqSep116;Cordia ecalyculata;17/09/2018 12:10;372427.9551;7499318.929;188;17/09/2018 13:20;372266.7254;7499390.492;FTSep79;10;174;70;01:10:00;Sep;Taquara;01:10:00
SDTaqSep117;Cordia ecalyculata;17/09/2018 12:10;372427.9551;7499318.929;188;17/09/2018 13:30;372184.661;7499443.017;FTSep80;9;269;80;01:20:00;Sep;Taquara;01:20:00
SDTaqSep118;Vochysia tucanorum;17/09/2018 15:45;371342.0781;7499506.786;189;18/09/2018 08:15;371322.4136;7499736.335;FTSep81;4;214;990;16:30:00;Sep;Taquara;16:30:00
SDTaqSep119;Aechmea bromeliifolia;17/09/2018 16:00;371315.9141;7499520.019;190;18/09/2018 08:15;371322.4136;7499736.335;FTSep81;16;201;975;16:15:00;Sep;Taquara;16:15:00
SDTaqSep120;Psidium cinerum;18/09/2018 08:35;371292.8684;7499779.992;191;18/09/2018 10:05;371472.3683;7499932.77;FTSep82;14;229;90;01:30:00;Sep;Taquara;01:30:00
SDTaqSep121;Psidium cinerum;18/09/2018 08:35;371292.8684;7499779.992;191;18/09/2018 10:15;371576.6732;7499986.698;FTSep83;9;343;100;01:40:00;Sep;Taquara;01:40:00
SDTaqSep122;Psidium cinerum;18/09/2018 08:35;371292.8684;7499779.992;191;18/09/2018 10:20;371628.4653;7499993.265;FTSep84;11;390;105;01:45:00;Sep;Taquara;01:45:00
SDTaqSep123;Cordia ecalyculata;18/09/2018 12:35;372062.622;7500152.776;193;18/09/2018 14:40;372101.1031;7500015.937;FTSep85;6;133;125;02:05:00;Sep;Taquara;02:05:00
SDTaqSep124;Cordia ecalyculata;18/09/2018 12:35;372062.622;7500152.776;193;18/09/2018 14:55;372089.2444;7499893.818;FTSep86;7;241;140;02:20:00;Sep;Taquara;02:20:00
SDTaqSep125;Vochysia tucanorum;19/09/2018 08:40;372109.4787;7499720.11;198;19/09/2018 10:05;372301.3503;7499878.964;FTSep87;3;242;85;01:25:00;Sep;Taquara;01:25:00
SDTaqSep126;Vochysia tucanorum;19/09/2018 08:40;372109.4787;7499720.11;198;19/09/2018 10:15;372364.447;7499918.395;FTSep88;4;315;95;01:35:00;Sep;Taquara;01:35:00
SDTaqSep127;Doliocarpus dentatus;19/09/2018 08:55;372125.9171;7499732.63;199;19/09/2018 10:05;372301.3503;7499878.964;FTSep87;7;222;70;01:10:00;Sep;Taquara;01:10:00
SDTaqSep128;Doliocarpus dentatus;19/09/2018 08:55;372125.9171;7499732.63;199;19/09/2018 10:15;372364.447;7499918.395;FTSep88;7;294;80;01:20:00;Sep;Taquara;01:20:00
SDTaqSep129;Psidium cinerum;19/09/2018 09:25;372162.7859;7499736.591;200;19/09/2018 10:55;372466.7106;7499964.946;FTSep89;11;371;90;01:30:00;Sep;Taquara;01:30:00
SDTaqSep130;Vochysia tucanorum;19/09/2018 11:15;372608.3461;7500067.914;201;19/09/2018 12:35;372846.423;7500199.326;FTSep90;8;268;80;01:20:00;Sep;Taquara;01:20:00
SDTaqNov131;Eugenia brasiliensis;30/11/2018 07:40;371814.0088;7500167.029;204;30/11/2018 09:20;371706.3136;7499849.627;FTNov91;4;314;100;01:40:00;Nov;Taquara;01:40:00
SDTaqNov132;Eugenia brasiliensis;30/11/2018 07:40;371814.0088;7500167.029;204;30/11/2018 09:25;371706.724;7499826.653;FTNov92;5;334;105;01:45:00;Nov;Taquara;01:45:00
SDTaqNov133;Campomanesia xanthocarpa;30/11/2018 07:55;371790.1405;7500146.645;205;30/11/2018 09:20;371706.3136;7499849.627;FTNov91;11;288;85;01:25:00;Nov;Taquara;01:25:00
SDTaqNov134;Campomanesia xanthocarpa;30/11/2018 07:55;371790.1405;7500146.645;205;30/11/2018 09:25;371706.724;7499826.653;FTNov92;10;309;90;01:30:00;Nov;Taquara;01:30:00
SDTaqNov135;Doliocarpus dentatus;30/11/2018 08:40;371754.8345;7500107.423;206;30/11/2018 09:50;371724.9521;7499763.284;FTNov93;8;321;70;01:10:00;Nov;Taquara;01:10:00
SDTaqNov136;Eugenia brasiliensis;30/11/2018 09:25;371706.724;7499826.653;207;30/11/2018 11:40;371692.3106;7499567.851;FTNov94;5;240;135;02:15:00;Nov;Taquara;02:15:00
SDTaqNov137;Eugenia brasiliensis;30/11/2018 09:25;371706.724;7499826.653;207;30/11/2018 11:55;371692.3106;7499567.851;FTNov95;5;240;150;02:30:00;Nov;Taquara;02:30:00
SDTaqNov138;Eugenia blastantha;30/11/2018 09:40;371707.1028;7499799.218;208;30/11/2018 11:40;371692.3106;7499567.851;FTNov94;4;215;120;02:00:00;Nov;Taquara;02:00:00
SDTaqNov139;Eugenia blastantha;30/11/2018 09:40;371707.1028;7499799.218;208;30/11/2018 11:55;371692.3106;7499567.851;FTNov95;6;215;135;02:15:00;Nov;Taquara;02:15:00
SDTaqNov140;Ficus enormis;30/11/2018 12:45;371641.9976;7499570.802;211;30/11/2018 13:55;371590.7609;7499473.259;FTNov96;26;104;70;01:10:00;Nov;Taquara;01:10:00
SDTaqNov141;Trichilia catigua;30/11/2018 13:45;371590.7609;7499473.259;212;30/11/2018 15:40;371354.8227;7499194.761;FTNov97;6;350;115;01:55:00;Nov;Taquara;01:55:00
SDTaqNov142;Trichilia catigua;30/11/2018 15:05;371468.179;7499280.744;215;01/12/2018 07:25;372515.7853;7500373.741;FTNov98;8;1100;980;16:20:00;Nov;Taquara;16:20:00
SDTaqNov143;Trichilia catigua;30/11/2018 15:05;371468.179;7499280.744;215;01/12/2018 07:25;372515.7853;7500373.741;FTNov99;8;1100;980;16:20:00;Nov;Taquara;16:20:00
SDTaqNov144;Trichilia catigua;30/11/2018 15:05;371468.179;7499280.744;215;01/12/2018 07:25;372515.7853;7500373.741;FTNov100;4;1100;980;16:20:00;Nov;Taquara;16:20:00
SDTaqDec2018_145;Campomanesia xanthocarpa;01/12/2018 07:40;372571.7341;7500325.453;216;01/12/2018 08:55;372762.6173;7500194.389;FTDec2018_101;11;226;75;01:15:00;Dec2018;Taquara;01:15:00
SDTaqDec2018_146;Campomanesia xanthocarpa;01/12/2018 07:40;372571.7341;7500325.453;216;01/12/2018 09:35;372782.6495;7500161.623;FTDec2018_102;10;259;115;01:55:00;Dec2018;Taquara;01:55:00
SDTaqDec2018_147;Xylopia brasiliensis;01/12/2018 09:15;372762.6173;7500194.389;219;01/12/2018 11:50;372875.066;7500001.506;FTDec2018_103;8;211;155;02:35:00;Dec2018;Taquara;02:35:00
SDTaqDec2018_148;Xylopia brasiliensis;01/12/2018 09:15;372762.6173;7500194.389;219;01/12/2018 12:20;372893.0618;7499970.405;FTDec2018_104;9;245;185;03:05:00;Dec2018;Taquara;03:05:00
SDTaqDec2018_149;Sorocea bonplandii;01/12/2018 09:35;372782.6495;7500161.623;220;01/12/2018 11:50;372875.066;7500001.506;FTDec2018_103;8;174;135;02:15:00;Dec2018;Taquara;02:15:00
SDTaqDec2018_150;Sorocea bonplandii;01/12/2018 09:35;372782.6495;7500161.623;220;01/12/2018 12:20;372893.0618;7499970.405;FTDec2018_104;9;209;165;02:45:00;Dec2018;Taquara;02:45:00
SDSma1;Celtis fluminensis;29/03/2015 10:24;365164;7541202;AMf022;29/03/2015 11:05;365429;7541329;FM005;6;293.8605111;41;00:41:00;Mar;Santa Maria;00:41:00
SDSma2;Celtis fluminensis;29/03/2015 10:24;365164;7541202;AMf022;29/03/2015 11:17;365429;7541329;FM006;3;293.8605111;53;00:53:00;Mar;Santa Maria;00:53:00
SDSma3;Celtis fluminensis;29/03/2015 12:58;365450;7541162;AMf030;29/03/2015 14:30;365519;7541090;FM007;7;99.72462083;92;01:32:00;Mar;Santa Maria;01:32:00
SDSma4;Celtis fluminensis;29/03/2015 12:58;365450;7541162;AMf030;29/03/2015 15:55;365533;7541018;FM008;7;166.2077014;177;02:57:00;Mar;Santa Maria;02:57:00
SDSma5;Eugenia aff. ramboi;29/03/2015 15:30;364825.99;7540754.59;AMf011;29/03/2015 15:55;365533;7541018;FM008;3;754.4852339;25;00:25:00;Mar;Santa Maria;00:25:00
SDSma6;Eugenia aff. ramboi;29/03/2015 15:30;364825.99;7540754.59;AMf011;30/03/2015 08:30;365492;7540941;FM009;3;691.6053847;1020;17:00:00;Mar;Santa Maria;17:00:00
SDSma7;Eugenia aff. ramboi;29/03/2015 15:30;364825.99;7540754.59;AMf011;30/03/2015 08:44;365423;7540830;FM010;3;601.7537771;1034;17:14:00;Mar;Santa Maria;17:14:00
SDSma8;Celtis fluminensis;08/05/2015 14:55;364899.34;7540878.8;AMf315;09/05/2015 07:24;364848.4;7540868.4;FM021;6;51.99080303;990;16:30:00;May;Santa Maria;16:29:32
SDSma9;Celtis fluminensis;09/05/2015 14:09;365373.74;7541209.74;AMf327;09/05/2015 14:27;365346.93;7541210.18;FM027;2;26.81361035;19;00:19:00;May;Santa Maria;00:18:38
SDSma10;Eugenia aff. ramboi;09/05/2015 13:56;365483.11;7541268.92;AMf326;09/05/2015 14:27;365346.93;7541210.18;FM027;1;148.3083949;31;00:31:00;May;Santa Maria;00:30:59
SDSma11;Celtis fluminensis;09/05/2015 14:09;365373.74;7541209.74;AMf327;09/05/2015 15:51;365083.61;7541180.44;FM029;2;291.6057388;102;01:42:00;May;Santa Maria;01:41:55
SDSma12;Eugenia aff. ramboi;09/05/2015 16:22;364931.34;7541028.11;AMf313;09/05/2015 16:45;364789.95;7541142.36;FM030;26;181.7806222;23;00:23:00;May;Santa Maria;00:23:00
SDSma13;Randia armata;09/05/2015 15:58;364983.53;7541132.08;AMf331;09/05/2015 16:45;364789.95;7541142.36;FM030;4;193.8527658;46;00:46:00;May;Santa Maria;00:46:02
SDSma14;Eugenia aff. ramboi;10/05/2015 08:07;364801.29;7540988.01;AMf332;10/05/2015 09:09;364789.95;7541142.36;FM031;26;154.7660108;63;01:03:00;May;Santa Maria;01:02:31
SDSma15;Randia armata;09/05/2015 15:58;364983.53;7541132.08;AMf331;10/05/2015 09:09;364789.95;7541142.36;FM031;4;193.8527658;1031;17:11:00;May;Santa Maria;17:10:33
SDSma16;Eugenia aff. ramboi;10/05/2015 09:24;365075.79;7541321.54;AMf335;10/05/2015 09:40;364824.03;7541124.06;FM032;32;319.9710112;16;00:16:00;May;Santa Maria;00:16:11
SDSma17;Celtis fluminensis;10/05/2015 08:32;364767.72;7540996.13;AMf188;10/05/2015 09:40;364824.03;7541124.06;FM032;2;139.7744648;69;01:09:00;May;Santa Maria;01:08:54
SDSma18;Eugenia sp.;10/05/2015 08:05;364788.94;7541128.18;AMf333;10/05/2015 11:28;365264.48;7541411.3;FM033;54;553.4394511;203;03:23:00;May;Santa Maria;03:23:03
SDSma19;Celtis fluminensis;10/05/2015 08:32;364767.72;7540996.13;AMf188;11/05/2015 07:22;365342.51;7540993.79;FM035;2;574.7947631;1371;22:51:00;May;Santa Maria;22:50:51
SDSma20;Celtis fluminensis;10/05/2015 08:32;364767.72;7540996.13;AMf188;11/05/2015 07:23;365342.51;7540993.79;FM036;2;574.7947631;1371;22:51:00;May;Santa Maria;22:51:00
SDSma21;Celtis fluminensis;10/05/2015 08:32;364767.72;7540996.13;AMf188;11/05/2015 08:00;365504.2;7541057.86;FM037;4;739.062503;1408;23:28:00;May;Santa Maria;23:28:00
SDSma22;Eugenia aff. ramboi;11/05/2015 08:10;365530.43;7541029.07;AMf343;11/05/2015 09:48;365471.23;7540961.36;FM038;3;89.94044752;98;01:38:00;May;Santa Maria;01:38:15
SDSma23;Celtis fluminensis;11/05/2015 08:02;365487.64;7541102.55;AMf342;11/05/2015 09:59;365390.04;7540897.66;FM039;2;226.9486111;118;01:58:00;May;Santa Maria;01:57:32
SDSma24;Celtis fluminensis;11/05/2015 08:02;365487.64;7541102.55;AMf342;11/05/2015 11:50;365467.39;7540832.67;FM040;42;270.6386464;228;03:48:00;May;Santa Maria;03:48:14
SDSma25;Phoradendron quadrangulare;11/05/2015 12:07;365468;7540834;AMf348;11/05/2015 12:24;365467.13;7540970.84;FM041;39;136.8427656;18;00:18:00;May;Santa Maria;00:17:44
SDSma26;Celtis fluminensis;11/05/2015 12:08;365417.17;7540883.5;AMf350;11/05/2015 12:24;365467.13;7540970.84;FM041;3;100.6194673;16;00:16:00;May;Santa Maria;00:16:11
SDSma27;Phoradendron quadrangulare;11/05/2015 12:07;365468;7540834;AMf348;11/05/2015 12:28;365425.81;7540992.19;FM042;75;163.7194924;22;00:22:00;May;Santa Maria;00:21:58
SDSma28;Phoradendron quadrangulare;11/05/2015 12:07;365468;7540834;AMf348;11/05/2015 12:33;365416.04;7540990.55;FM043;84;164.9477011;27;00:27:00;May;Santa Maria;00:26:39
SDSma29;Randia armata;26/06/2015 13:27;365178;7541360;AMf380;26/06/2015 14:59;365093;7541274;FM052;2;120.9173271;92;01:32:00;Jun;Santa Maria;01:31:49
SDSma30;Randia armata;26/06/2015 13:27;365178;7541360;AMf380;26/06/2015 16:19;364865;7540978;FM053;2;493.8552419;172;02:52:00;Jun;Santa Maria;02:52:09
SDSma31;Eugenia aff. ramboi;26/06/2015 16:34;364870;7540920;AMf385;27/06/2015 07:49;364858;7540865;FM054;10;56.29387178;915;15:15:00;Jun;Santa Maria;15:15:08
SDSma32;Celtis fluminensis;26/06/2015 15:06;365016;7541249;AMf384;27/06/2015 07:49;364858;7540865;FM054;6;415.2348733;1003;16:43:00;Jun;Santa Maria;16:42:53
SDSma33;Randia armata;26/06/2015 13:27;365178;7541360;AMf380;27/06/2015 07:49;364858;7540865;FM054;5;589.4276885;1102;18:22:00;Jun;Santa Maria;18:21:57
SDSma34;Eugenia aff. ramboi;26/06/2015 16:34;364870;7540920;AMf385;27/06/2015 07:49;364858;7540865;FM055;10;56.29387178;915;15:15:00;Jun;Santa Maria;15:15:08
SDSma35;Celtis fluminensis;26/06/2015 15:06;365016;7541249;AMf384;27/06/2015 07:49;364858;7540865;FM055;6;415.2348733;1003;16:43:00;Jun;Santa Maria;16:42:53
SDSma36;Randia armata;26/06/2015 13:27;365178;7541360;AMf380;27/06/2015 07:49;364858;7540865;FM055;5;589.4276885;1102;18:22:00;Jun;Santa Maria;18:21:57
SDSma37;Eugenia aff. ramboi;27/06/2015 08:57;365038;7540689;AMf390;27/06/2015 10:01;365237;7540867;FM056;1;266.9925093;63;01:03:00;Jun;Santa Maria;01:03:27
SDSma38;Randia armata;27/06/2015 12:25;365354;7541322;AMf405;27/06/2015 14:22;365414;7541450;FM058;3;141.3647764;117;01:57:00;Jun;Santa Maria;01:57:16
SDSma39;Randia armata;27/06/2015 12:25;365354;7541322;AMf405;27/06/2015 14:22;365414;7541450;FM059;3;141.3647764;117;01:57:00;Jun;Santa Maria;01:57:16
SDSma40;Celtis fluminensis;28/06/2015 16:11;365390;7540898;AMf509;29/06/2015 08:38;365421;7540792;FM074;2;110.440029;987;16:27:00;Jun;Santa Maria;16:27:21
SDSma41;Celtis fluminensis;28/06/2015 16:11;365390;7540898;AMf509;29/06/2015 08:38;365421;7540792;FM075;2;110.440029;987;16:27:00;Jun;Santa Maria;16:27:21
SDSma42;Eugenia cf. hiemalis;25/08/2015 14:36;365106;7540705;AMf601;25/08/2015 14:45;365183;7540700;FM100;7;77.1621669;8;00:08:00;Aug;Santa Maria;00:08:23
SDSma43;Eugenia cf. hiemalis;25/08/2015 14:36;365106;7540705;AMf601;25/08/2015 15:15;365264;7540807;FM101;4;188.063819;39;00:39:00;Aug;Santa Maria;00:38:44
SDSma44;Eugenia cf. hiemalis;25/08/2015 16:19;365317;7540842;AMf608;26/08/2015 07:40;365423;7540794;FM105;27;116.3615057;921;15:21:00;Aug;Santa Maria;15:20:58
SDSma45;Eugenia cf. hiemalis;25/08/2015 16:19;365317;7540842;AMf608;26/08/2015 07:40;365423;7540794;FM106;27;116.3615057;921;15:21:00;Aug;Santa Maria;15:20:58
SDSma46;Eugenia cf. hiemalis;26/08/2015 11:30;364980;7541229;AMf623;26/08/2015 12:03;364788;7541126;FM114;7;217.8829961;32;00:32:00;Aug;Santa Maria;00:32:22
SDSma47;Eugenia cf. hiemalis;26/08/2015 12:31;364704;7541047;AMf629;26/08/2015 13:01;364693;7541013;FM117;10;35.73513677;30;00:30:00;Aug;Santa Maria;00:30:24
SDSma48;Eugenia cf. hiemalis;26/08/2015 12:31;364704;7541047;AMf629;26/08/2015 13:05;364673;7541007;FM118;3;50.60632372;34;00:34:00;Aug;Santa Maria;00:34:29
SDSma49;Eugenia cf. hiemalis;21/09/2015 17:25;365090;7541376;AMf698;22/09/2015 07:00;365034;7541268;FM152;4;121.6552506;815;13:35:00;Sep;Santa Maria;13:34:52
SDSma50;Ficus luschnathiana;23/09/2015 07:19;364619;7540856;AMf709;23/09/2015 11:16;364666;7541090;FM156;605;238.673417;237;03:57:00;Sep;Santa Maria;03:57:09
SDSma51;Ficus luschnathiana;23/09/2015 07:19;364619;7540856;AMf709;23/09/2015 11:16;364666;7541090;FM157;606;238.673417;237;03:57:00;Sep;Santa Maria;03:57:09
SDSma52;Ficus luschnathiana;23/09/2015 17:18;364619;7540856;AMf709;24/09/2015 07:02;364729;7540725;FM161;30;171.0584695;825;13:45:00;Sep;Santa Maria;13:44:48
SDSma53;Ficus luschnathiana;23/09/2015 17:18;364619;7540856;AMf709;24/09/2015 07:02;364729;7540725;FM162;30;171.0584695;825;13:45:00;Sep;Santa Maria;13:44:48
SDSma54;Eugenia cf. hiemalis;24/09/2015 14:08;364689;7541133;AMf711;24/09/2015 16:01;364956;7541084;FM164;1;271.4590208;112;01:52:00;Sep;Santa Maria;01:52:20
SDSma55;Ficus luschnathiana;25/09/2015 06:40;365424;7540915;AMf713;25/09/2015 07:53;365371;7540794;FM167;900;132.0984481;73;01:13:00;Sep;Santa Maria;01:13:05
SDSma56;Ficus luschnathiana;25/09/2015 06:40;365424;7540915;AMf713;25/09/2015 08:20;365234;7540695;FM168;600;290.6888371;100;01:40:00;Sep;Santa Maria;01:39:38
SDSma57;Ficus luschnathiana;25/09/2015 06:40;365424;7540915;AMf713;25/09/2015 09:55;365400;7540856;FM169;350;63.69458376;195;03:15:00;Sep;Santa Maria;03:14:51
SDSma58;Ficus luschnathiana;25/09/2015 06:40;365424;7540915;AMf713;25/09/2015 12:33;365388;7541302;FM170;200;388.6708119;353;05:53:00;Sep;Santa Maria;05:52:40
SDSma59;Ficus luschnathiana;25/09/2015 06:40;365424;7540915;AMf713;25/09/2015 14:48;365397;7541573;FM171;201;658.5537184;488;08:08:00;Sep;Santa Maria;08:07:30
SDSma60;Trichilia catigua;25/09/2015 12:11;365374;7541176;AMf716;25/09/2015 14:48;365397;7541573;FM171;201;397.6656887;156;02:36:00;Sep;Santa Maria;02:36:16
SDSma61;Ficus luschnathiana;29/09/2015 13:10;365424;7540915;AMf713;29/09/2015 15:57;365427;7540841;FM178;1000;74.06078585;167;02:47:00;Sep;Santa Maria;02:47:07
SDSma62;Ficus luschnathiana;29/09/2015 13:10;365424;7540915;AMf713;30/09/2015 07:14;365428;7540800;FM179;1500;115.0695442;1084;18:04:00;Sep;Santa Maria;18:04:21
SDSma63;Ficus luschnathiana;29/09/2015 13:10;365424;7540915;AMf713;30/09/2015 07:24;365419;7540827;FM180;1000;88.141931;1094;18:14:00;Sep;Santa Maria;18:14:15
SDSma64;Cereus hildmannianus;29/09/2015 09:05;365348;7541622;AMf725;30/09/2015 07:24;365419;7540827;FM180;100;798.1641435;1339;22:19:00;Sep;Santa Maria;22:18:45
SDSma65;Cereus hildmannianus;30/09/2015 10:29;365486;7541417;AMf733;30/09/2015 13:18;365376;7541661;FM181;400;267.6490239;169;02:49:00;Sep;Santa Maria;02:48:31
SDSma66;Cereus hildmannianus;30/09/2015 10:29;365486;7541417;AMf733;30/09/2015 13:59;365377;7541660;FM182;400;266.3268668;210;03:30:00;Sep;Santa Maria;03:30:11
SDSma67;Cereus hildmannianus;30/09/2015 10:29;365486;7541417;AMf733;30/09/2015 15:21;365424;7541517;FM183;250;117.6605286;292;04:52:00;Sep;Santa Maria;04:52:01
SDSma68;Cereus hildmannianus;30/09/2015 10:29;365486;7541417;AMf733;30/09/2015 15:38;365144;7541424;FM184;225;342.0716299;309;05:09:00;Sep;Santa Maria;05:08:37
SDSma69;Ficus luschnathiana;30/09/2015 08:00;365424;7540915;AMf713;30/09/2015 15:38;365144;7541424;FM184;25;580.9311491;458;07:38:00;Sep;Santa Maria;07:38:25
