"group","id_month","timesteps","ndays","mean_timesteps","id_day_all","x","y","datetime","behavior","species","id_tree","date","time","count","count_rest"
"Santa Maria","Mar",699,6,116,"Mar_13",365357.05,7540665.49,2015-03-21 14:35:00,"Resting",NA,"SMaf010",2015-03-21,14:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365357.05,7540665.49,2015-03-21 14:40:00,"Resting",NA,"SMaf010",2015-03-21,14:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365357.05,7540665.49,2015-03-21 14:45:00,"Resting",NA,"SMaf010",2015-03-21,14:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365371.32,7540674.4,2015-03-21 14:50:00,"Inactive",NA,NA,2015-03-21,14:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365387.94,7540712.71,2015-03-21 15:55:00,"Inactive",NA,NA,2015-03-21,15:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365375.87,7540688.33,2015-03-21 16:00:00,"Inactive",NA,NA,2015-03-21,16:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365293.76,7540670.32,2015-03-21 16:20:00,"Inactive",NA,NA,2015-03-21,16:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365256.91,7540703.61,2015-03-21 16:25:00,"Resting",NA,NA,2015-03-21,16:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365048.53,7540671.08,2015-03-29 07:15:00,"Inactive",NA,NA,2015-03-29,07:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365022.65,7540710.32,2015-03-29 07:30:00,"Inactive","Phoradendron quadrangulare","AMf018",2015-03-29,07:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365018.1,7540704.4,2015-03-29 07:40:00,"Inactive","Phoradendron quadrangulare","AMf018",2015-03-29,07:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365001.49,7540679.18,2015-03-29 07:55:00,"Inactive",NA,NA,2015-03-29,07:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",364913.4,7540650.98,2015-03-29 08:35:00,"Inactive",NA,NA,2015-03-29,08:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",364901.58,7540758.73,2015-03-29 09:00:00,"Inactive",NA,NA,2015-03-29,09:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",364905.94,7540810.72,2015-03-29 09:05:00,"Resting",NA,NA,2015-03-29,09:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",364990.71,7540935.09,2015-03-29 09:35:00,"Inactive",NA,NA,2015-03-29,09:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365248.01,7541276.58,2015-03-29 10:50:00,"Inactive",NA,NA,2015-03-29,10:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365278.13,7541298.33,2015-03-29 10:55:00,"Inactive",NA,NA,2015-03-29,10:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365308.92,7541383.62,2015-03-29 11:15:00,"Inactive","Eugenia aff. ramboi","AMf025",2015-03-29,11:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365340.28,7541374.8,2015-03-29 11:25:00,"Inactive",NA,NA,2015-03-29,11:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365377.06,7541337.71,2015-03-29 11:40:00,"Inactive","Eugenia aff. ramboi","AMf028",2015-03-29,11:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365375.32,7541335.82,2015-03-29 11:45:00,"Inactive","Eugenia aff. ramboi","AMf028",2015-03-29,11:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365447.88,7541325.46,2015-03-29 12:05:00,"Inactive",NA,NA,2015-03-29,12:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365451.9,7541284.54,2015-03-29 12:10:00,"Inactive",NA,NA,2015-03-29,12:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365452.16,7541156.81,2015-03-29 12:45:00,"Resting","Celtis fluminensis","AMf030",2015-03-29,12:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365458.18,7541156.19,2015-03-29 12:50:00,"Inactive","Celtis fluminensis","AMf030",2015-03-29,12:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365460.91,7541150.74,2015-03-29 12:55:00,"Inactive","Celtis fluminensis","AMf030",2015-03-29,12:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365517.25,7541088.54,2015-03-29 13:30:00,"Inactive",NA,NA,2015-03-29,13:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365517,7541039.9,2015-03-29 13:35:00,"Inactive",NA,NA,2015-03-29,13:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365536.88,7541011.31,2015-03-29 13:45:00,"Resting",NA,NA,2015-03-29,13:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365531.66,7541012.22,2015-03-29 13:50:00,"Resting",NA,NA,2015-03-29,13:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365531.99,7541005.88,2015-03-29 13:55:00,"Resting",NA,NA,2015-03-29,13:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365534.08,7541008.84,2015-03-29 14:00:00,"Resting",NA,NA,2015-03-29,14:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365532.97,7541011.02,2015-03-29 14:05:00,"Resting",NA,NA,2015-03-29,14:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365533.82,7541007.21,2015-03-29 14:10:00,"Resting",NA,NA,2015-03-29,14:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365535.1,7541010.38,2015-03-29 14:15:00,"Resting",NA,NA,2015-03-29,14:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365534.02,7541008.87,2015-03-29 14:20:00,"Resting",NA,NA,2015-03-29,14:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365534.07,7541012.89,2015-03-29 14:25:00,"Resting",NA,NA,2015-03-29,14:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365533.24,7541006.54,2015-03-29 14:30:00,"Resting",NA,NA,2015-03-29,14:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365535.96,7541005.66,2015-03-29 14:35:00,"Resting",NA,NA,2015-03-29,14:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365515.56,7540984.26,2015-03-29 14:40:00,"Resting",NA,NA,2015-03-29,14:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365515.13,7540973.92,2015-03-29 14:45:00,"Resting",NA,NA,2015-03-29,14:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365495.06,7540941.63,2015-03-29 14:50:00,"Resting",NA,NA,2015-03-29,14:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365368.61,7540673.17,2015-03-29 15:30:00,"Inactive",NA,NA,2015-03-29,15:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365249.9,7540705.1,2015-03-29 16:15:00,"Resting",NA,NA,2015-03-29,16:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365203.08,7540707.8,2015-03-29 16:30:00,"Resting",NA,NA,2015-03-29,16:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_14",365195.56,7540703.98,2015-03-29 16:35:00,"Inactive",NA,NA,2015-03-29,16:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365090.83,7540665.91,2015-03-31 07:20:00,"Inactive",NA,NA,2015-03-31,07:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365150.25,7540697.77,2015-03-31 07:45:00,"Inactive",NA,NA,2015-03-31,07:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365182.2,7540743.7,2015-03-31 08:40:00,"Inactive",NA,NA,2015-03-31,08:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365165.58,7540873.43,2015-03-31 09:10:00,"Inactive",NA,NA,2015-03-31,09:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365162.72,7540891.6,2015-03-31 09:15:00,"Inactive",NA,NA,2015-03-31,09:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365155.04,7540913.7,2015-03-31 09:25:00,"Inactive",NA,"AMf044",2015-03-31,09:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365152.39,7540969.57,2015-03-31 09:40:00,"Inactive",NA,NA,2015-03-31,09:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365172.75,7540995.36,2015-03-31 09:45:00,"Inactive",NA,NA,2015-03-31,09:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365261.09,7541072.08,2015-03-31 10:00:00,"Inactive",NA,NA,2015-03-31,10:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365310.26,7541069.34,2015-03-31 10:05:00,"Inactive",NA,NA,2015-03-31,10:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365357.53,7541096.74,2015-03-31 10:15:00,"Inactive",NA,NA,2015-03-31,10:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365419.57,7541171.16,2015-03-31 10:35:00,"Inactive",NA,NA,2015-03-31,10:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365477.01,7541158.81,2015-03-31 11:10:00,"Inactive",NA,NA,2015-03-31,11:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365520.78,7541156.19,2015-03-31 11:25:00,"Resting",NA,NA,2015-03-31,11:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365551.13,7541154.26,2015-03-31 11:35:00,"Inactive",NA,NA,2015-03-31,11:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365630.02,7541127,2015-03-31 11:55:00,"Resting",NA,NA,2015-03-31,11:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365639.1,7541111.33,2015-03-31 12:00:00,"Inactive","Eugenia aff. ramboi","AMf138",2015-03-31,12:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365663.58,7541082.42,2015-03-31 12:20:00,"Inactive",NA,NA,2015-03-31,12:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365668.73,7541091.31,2015-03-31 12:25:00,"Inactive",NA,NA,2015-03-31,12:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365645.89,7540998.16,2015-03-31 13:30:00,"Inactive",NA,NA,2015-03-31,13:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365646.84,7540997.33,2015-03-31 13:35:00,"Inactive",NA,NA,2015-03-31,13:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365644.09,7540979.21,2015-03-31 13:40:00,"Resting",NA,NA,2015-03-31,13:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365645.77,7540979.03,2015-03-31 13:45:00,"Resting",NA,NA,2015-03-31,13:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365644.87,7540980.12,2015-03-31 13:50:00,"Resting",NA,NA,2015-03-31,13:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365645.27,7540980.45,2015-03-31 13:55:00,"Resting",NA,NA,2015-03-31,13:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365645.81,7540977.7,2015-03-31 14:00:00,"Resting",NA,NA,2015-03-31,14:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365647.14,7540975.28,2015-03-31 14:05:00,"Inactive",NA,NA,2015-03-31,14:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365646.53,7540973.2,2015-03-31 14:10:00,"Inactive",NA,NA,2015-03-31,14:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365586.2,7540928.4,2015-03-31 14:30:00,"Inactive","Celtis fluminensis","AMf061",2015-03-31,14:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365574.88,7540917.48,2015-03-31 14:40:00,"Inactive",NA,NA,2015-03-31,14:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365558.39,7540852.33,2015-03-31 15:10:00,"Resting",NA,NA,2015-03-31,15:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365599.67,7540838.02,2015-03-31 15:25:00,"Resting",NA,NA,2015-03-31,15:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365605.27,7540811.78,2015-03-31 15:35:00,"Resting",NA,NA,2015-03-31,15:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_16",365614.46,7540788.24,2015-03-31 15:50:00,"Inactive","Celtis fluminensis","AMf066",2015-03-31,15:50:00,699,242
"Suzano","Dec",726,6,121,"Dec_5",705987.733415948,7481494.12929206,2018-12-06 07:55:00,"Resting","Syagrus romanzoffiana","39.0",2018-12-06,07:55:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705987.733415948,7481494.12929206,2018-12-06 08:00:00,"Resting","Syagrus romanzoffiana","39.0",2018-12-06,08:00:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705987.733415948,7481494.12929206,2018-12-06 08:05:00,"Resting","Syagrus romanzoffiana","39.0",2018-12-06,08:05:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705988.06338998,7481519.15498303,2018-12-06 08:10:00,"Resting","X",NA,2018-12-06,08:10:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705988.06338998,7481519.15498303,2018-12-06 08:15:00,"Resting","X",NA,2018-12-06,08:15:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705988.06338998,7481519.15498303,2018-12-06 08:20:00,"Resting","X",NA,2018-12-06,08:20:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705988.06338998,7481519.15498303,2018-12-06 08:25:00,"Resting","X",NA,2018-12-06,08:25:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705988.06338998,7481519.15498303,2018-12-06 08:30:00,"Resting","X",NA,2018-12-06,08:30:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705988.06338998,7481519.15498303,2018-12-06 08:35:00,"Resting","X",NA,2018-12-06,08:35:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705988.06338998,7481519.15498303,2018-12-06 08:40:00,"Resting","X",NA,2018-12-06,08:40:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705988.06338998,7481519.15498303,2018-12-06 08:45:00,"Resting","X",NA,2018-12-06,08:45:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705988.06338998,7481519.15498303,2018-12-06 08:50:00,"Resting","X",NA,2018-12-06,08:50:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705988.06338998,7481519.15498303,2018-12-06 08:55:00,"Resting","X",NA,2018-12-06,08:55:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705918.766464073,7481424.63413987,2018-12-06 10:15:00,"Inactive","X",NA,2018-12-06,10:15:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705918.766464073,7481424.63413987,2018-12-06 10:20:00,"Inactive","X",NA,2018-12-06,10:20:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705918.766464073,7481424.63413987,2018-12-06 10:25:00,"Inactive","X",NA,2018-12-06,10:25:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705916.942453368,7481414.7577621,2018-12-06 10:30:00,"Resting","X",NA,2018-12-06,10:30:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705916.942453368,7481414.7577621,2018-12-06 10:35:00,"Resting","X",NA,2018-12-06,10:35:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705910.773822763,7481398.965037,2018-12-06 10:50:00,"Resting","X",NA,2018-12-06,10:50:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705910.773822763,7481398.965037,2018-12-06 10:55:00,"Resting","X",NA,2018-12-06,10:55:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705910.773822763,7481398.965037,2018-12-06 11:00:00,"Resting","X",NA,2018-12-06,11:00:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705910.773822763,7481398.965037,2018-12-06 11:05:00,"Resting","X",NA,2018-12-06,11:05:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705910.773822763,7481398.965037,2018-12-06 11:10:00,"Resting","X",NA,2018-12-06,11:10:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705910.773822763,7481398.965037,2018-12-06 11:15:00,"Resting","X",NA,2018-12-06,11:15:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705845.59439523,7481416.1324063,2018-12-06 11:45:00,"Inactive","X",NA,2018-12-06,11:45:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705845.59439523,7481416.1324063,2018-12-06 11:50:00,"Inactive","X",NA,2018-12-06,11:50:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705845.59439523,7481416.1324063,2018-12-06 11:55:00,"Inactive","X",NA,2018-12-06,11:55:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705853.77543677,7481382.48497819,2018-12-06 12:55:00,"Inactive","Euterpe edulis","f09_g",2018-12-06,12:55:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705853.77543677,7481382.48497819,2018-12-06 13:00:00,"Inactive","Euterpe edulis","f09_g",2018-12-06,13:00:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705853.77543677,7481382.48497819,2018-12-06 13:05:00,"Resting","Euterpe edulis","f09_g",2018-12-06,13:05:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705853.77543677,7481382.48497819,2018-12-06 13:10:00,"Resting","Euterpe edulis","f09_g",2018-12-06,13:10:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705853.77543677,7481382.48497819,2018-12-06 13:15:00,"Resting","Euterpe edulis","f09_g",2018-12-06,13:15:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705853.77543677,7481382.48497819,2018-12-06 13:20:00,"Resting","Euterpe edulis","f09_g",2018-12-06,13:20:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705853.77543677,7481382.48497819,2018-12-06 13:25:00,"Resting","Euterpe edulis","f09_g",2018-12-06,13:25:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705853.77543677,7481382.48497819,2018-12-06 13:30:00,"Resting","Euterpe edulis","f09_g",2018-12-06,13:30:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705853.77543677,7481382.48497819,2018-12-06 13:35:00,"Resting","Euterpe edulis","f09_g",2018-12-06,13:35:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705909.684475344,7481380.45979009,2018-12-06 14:00:00,"Inactive","Syagrus romanzoffiana","46.0",2018-12-06,14:00:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:05:00,"Inactive","X",NA,2018-12-06,14:05:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:10:00,"Inactive","X",NA,2018-12-06,14:10:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:15:00,"Resting","X",NA,2018-12-06,14:15:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:20:00,"Resting","X",NA,2018-12-06,14:20:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:25:00,"Resting","X",NA,2018-12-06,14:25:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:30:00,"Resting","X",NA,2018-12-06,14:30:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:35:00,"Resting","X",NA,2018-12-06,14:35:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:40:00,"Resting","X",NA,2018-12-06,14:40:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:45:00,"Resting","X",NA,2018-12-06,14:45:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:50:00,"Resting","X",NA,2018-12-06,14:50:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 14:55:00,"Resting","X",NA,2018-12-06,14:55:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705920.221531435,7481375.53373852,2018-12-06 15:00:00,"Resting","X",NA,2018-12-06,15:00:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705997.287496282,7481348.10205849,2018-12-06 15:55:00,"Inactive","X",NA,2018-12-06,15:55:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705997.287496282,7481348.10205849,2018-12-06 16:00:00,"Inactive","X",NA,2018-12-06,16:00:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705997.287496282,7481348.10205849,2018-12-06 16:05:00,"Inactive","X",NA,2018-12-06,16:05:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705997.287496282,7481348.10205849,2018-12-06 16:10:00,"Resting","X",NA,2018-12-06,16:10:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705997.287496282,7481348.10205849,2018-12-06 16:15:00,"Resting","X",NA,2018-12-06,16:15:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",705997.287496282,7481348.10205849,2018-12-06 16:20:00,"Resting","X",NA,2018-12-06,16:20:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",706011.556163571,7481346.5879522,2018-12-06 16:25:00,"Resting","X",NA,2018-12-06,16:25:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",706011.556163571,7481346.5879522,2018-12-06 16:30:00,"Resting","X",NA,2018-12-06,16:30:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",706011.556163571,7481346.5879522,2018-12-06 16:35:00,"Resting","X",NA,2018-12-06,16:35:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",706011.556163571,7481346.5879522,2018-12-06 16:40:00,"Resting","X",NA,2018-12-06,16:40:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",706011.556163571,7481346.5879522,2018-12-06 16:45:00,"Resting","X",NA,2018-12-06,16:45:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",706011.556163571,7481346.5879522,2018-12-06 16:50:00,"Resting","X",NA,2018-12-06,16:50:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",706011.556163571,7481346.5879522,2018-12-06 16:55:00,"Resting","X",NA,2018-12-06,16:55:00,726,326
"Suzano","Dec",726,6,121,"Dec_5",706011.556163571,7481346.5879522,2018-12-06 17:00:00,"Resting","X",NA,2018-12-06,17:00:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",706027.598070167,7481257.47615112,2018-12-07 08:00:00,"Inactive","Syagrus romanzoffiana","f10_f",2018-12-07,08:00:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",706027.598070167,7481257.47615112,2018-12-07 08:05:00,"Inactive","Syagrus romanzoffiana","f10_f",2018-12-07,08:05:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705973.892414284,7481270.49154934,2018-12-07 08:25:00,"Inactive","X",NA,2018-12-07,08:25:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705973.892414284,7481270.49154934,2018-12-07 08:30:00,"Inactive","X",NA,2018-12-07,08:30:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705973.892414284,7481270.49154934,2018-12-07 08:35:00,"Inactive","X",NA,2018-12-07,08:35:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705968.83243748,7481288.13940436,2018-12-07 08:40:00,"Resting","X",NA,2018-12-07,08:40:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705968.83243748,7481288.13940436,2018-12-07 08:45:00,"Resting","X",NA,2018-12-07,08:45:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705968.83243748,7481288.13940436,2018-12-07 08:50:00,"Resting","X",NA,2018-12-07,08:50:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705968.83243748,7481288.13940436,2018-12-07 08:55:00,"Resting","X",NA,2018-12-07,08:55:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705966.552704349,7481298.27268434,2018-12-07 09:00:00,"Resting","Trichilia catigua","50.0",2018-12-07,09:00:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705966.552704349,7481298.27268434,2018-12-07 09:05:00,"Resting","Trichilia catigua","50.0",2018-12-07,09:05:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705966.552704349,7481298.27268434,2018-12-07 09:10:00,"Resting","Trichilia catigua","50.0",2018-12-07,09:10:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",706019.987366108,7481358.73364629,2018-12-07 09:50:00,"Inactive","X",NA,2018-12-07,09:50:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",706006.506513788,7481423.4351656,2018-12-07 10:40:00,"Inactive","X",NA,2018-12-07,10:40:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705998.756181771,7481420.66562337,2018-12-07 10:45:00,"Inactive","X",NA,2018-12-07,10:45:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705987.108016595,7481407.07109508,2018-12-07 10:50:00,"Inactive","X",NA,2018-12-07,10:50:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705987.108016595,7481407.07109508,2018-12-07 10:55:00,"Resting","X",NA,2018-12-07,10:55:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705987.108016595,7481407.07109508,2018-12-07 11:00:00,"Resting","X",NA,2018-12-07,11:00:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705987.108016595,7481407.07109508,2018-12-07 11:05:00,"Resting","X",NA,2018-12-07,11:05:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705987.108016595,7481407.07109508,2018-12-07 11:10:00,"Resting","X",NA,2018-12-07,11:10:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705987.108016595,7481407.07109508,2018-12-07 11:15:00,"Resting","X",NA,2018-12-07,11:15:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705987.108016595,7481407.07109508,2018-12-07 11:20:00,"Resting","X",NA,2018-12-07,11:20:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705987.108016595,7481407.07109508,2018-12-07 11:25:00,"Resting","X",NA,2018-12-07,11:25:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705979.673738213,7481400.83848436,2018-12-07 11:30:00,"Resting","X",NA,2018-12-07,11:30:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705979.673738213,7481400.83848436,2018-12-07 11:35:00,"Resting","X",NA,2018-12-07,11:35:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705979.673738213,7481400.83848436,2018-12-07 11:40:00,"Resting","X",NA,2018-12-07,11:40:00,726,326
"Suzano","Dec",726,6,121,"Dec_6",705979.673738213,7481400.83848436,2018-12-07 11:45:00,"Resting","X",NA,2018-12-07,11:45:00,726,326
