"id_day_all","x","y","id_month","POSIXct","behavior","species","id","group"
"10",705698.404628788,7481327.34769874,"Dec","2018-12-11 12:25:00","RES","X",NA,"Suzano"
"10",705698.404628788,7481327.34769874,"Dec","2018-12-11 12:30:00","RES","X",NA,"Suzano"
"10",705698.404628788,7481327.34769874,"Dec","2018-12-11 12:35:00","RES","X",NA,"Suzano"
"10",705698.404628788,7481327.34769874,"Dec","2018-12-11 12:40:00","RES","X",NA,"Suzano"
"10",705698.404628788,7481327.34769874,"Dec","2018-12-11 12:45:00","RES","X",NA,"Suzano"
"10",705698.404628788,7481327.34769874,"Dec","2018-12-11 12:50:00","RES","X",NA,"Suzano"
"10",705698.404628788,7481327.34769874,"Dec","2018-12-11 12:55:00","RES","X",NA,"Suzano"
"10",705698.404628788,7481327.34769874,"Dec","2018-12-11 13:00:00","RES","X",NA,"Suzano"
"10",705698.404628788,7481327.34769874,"Dec","2018-12-11 13:05:00","RES","X",NA,"Suzano"
"10",705692.436610904,7481310.2098735,"Dec","2018-12-11 13:10:00","Locomotion","X",NA,"Suzano"
"10",705686.294574809,7481292.76874758,"Dec","2018-12-11 13:15:00","Locomotion","X",NA,"Suzano"
"10",705695.957819544,7481274.68738916,"Dec","2018-12-11 13:20:00","Locomotion","X",NA,"Suzano"
"10",705713.860192724,7481270.94509238,"Dec","2018-12-11 13:25:00","Locomotion","X",NA,"Suzano"
"10",705731.252668649,7481277.62653127,"Dec","2018-12-11 13:30:00","Locomotion","X",NA,"Suzano"
"10",705736.923840522,7481287.20322353,"Dec","2018-12-11 13:35:00","Foraging","X",NA,"Suzano"
"10",705743.719900903,7481293.01164996,"Dec","2018-12-11 13:40:00","Foraging","X",NA,"Suzano"
"10",705753.423130859,7481294.86557245,"Dec","2018-12-11 13:45:00","Foraging","X",NA,"Suzano"
"10",705763.644487414,7481297.72259269,"Dec","2018-12-11 13:50:00","Frugivory","Plinia trunciflora","80.0","Suzano"
"10",705763.644487414,7481297.72259269,"Dec","2018-12-11 13:55:00","Frugivory","Plinia trunciflora","80.0","Suzano"
"10",705763.644487414,7481297.72259269,"Dec","2018-12-11 14:00:00","Frugivory","Plinia trunciflora","80.0","Suzano"
"10",705763.644487414,7481297.72259269,"Dec","2018-12-11 14:05:00","Frugivory","Plinia trunciflora","80.0","Suzano"
"10",705779.918801378,7481314.88351948,"Dec","2018-12-11 14:10:00","Locomotion","X",NA,"Suzano"
"10",705795.476034179,7481333.58917806,"Dec","2018-12-11 14:15:00","Locomotion","X",NA,"Suzano"
"10",705812.579698496,7481349.95081732,"Dec","2018-12-11 14:20:00","Locomotion","X",NA,"Suzano"
"10",705833.208696572,7481364.52506903,"Dec","2018-12-11 14:25:00","Locomotion","X",NA,"Suzano"
"10",705864.06371806,7481377.51290623,"Dec","2018-12-11 14:30:00","Locomotion","X",NA,"Suzano"
"10",705884.18138915,7481385.83470799,"Dec","2018-12-11 14:35:00","Idle","X",NA,"Suzano"
"10",705884.18138915,7481385.83470799,"Dec","2018-12-11 14:40:00","Idle","X",NA,"Suzano"
"10",705884.18138915,7481385.83470799,"Dec","2018-12-11 14:45:00","RES","X",NA,"Suzano"
"10",705884.18138915,7481385.83470799,"Dec","2018-12-11 14:50:00","RES","X",NA,"Suzano"
"10",705884.18138915,7481385.83470799,"Dec","2018-12-11 14:55:00","RES","X",NA,"Suzano"
"10",705884.18138915,7481385.83470799,"Dec","2018-12-11 15:00:00","RES","X",NA,"Suzano"
"10",705884.18138915,7481385.83470799,"Dec","2018-12-11 15:05:00","RES","X",NA,"Suzano"
"10",705884.18138915,7481385.83470799,"Dec","2018-12-11 15:10:00","RES","X",NA,"Suzano"
"10",705884.18138915,7481385.83470799,"Dec","2018-12-11 15:15:00","RES","X",NA,"Suzano"
"10",705884.18138915,7481385.83470799,"Dec","2018-12-11 15:20:00","RES","X",NA,"Suzano"
"10",705899.503231636,7481402.13799852,"Dec","2018-12-11 15:25:00","Locomotion","X",NA,"Suzano"
"10",705915.821699361,7481404.75052102,"Dec","2018-12-11 15:30:00","Locomotion","X",NA,"Suzano"
"10",705932.853048238,7481413.76094693,"Dec","2018-12-11 15:35:00","Locomotion","X",NA,"Suzano"
"10",705949.233914129,7481426.42712258,"Dec","2018-12-11 15:40:00","Locomotion","X",NA,"Suzano"
"10",705971.170708347,7481433.02906851,"Dec","2018-12-11 15:45:00","Locomotion","X",NA,"Suzano"
"10",705990.115841617,7481439.57793045,"Dec","2018-12-11 15:50:00","Locomotion","X",NA,"Suzano"
"10",706013.589844062,7481439.68560985,"Dec","2018-12-11 15:55:00","Locomotion","X",NA,"Suzano"
"10",706013.589844062,7481439.68560985,"Dec","2018-12-11 16:00:00","Idle","X",NA,"Suzano"
"10",706013.589844062,7481439.68560985,"Dec","2018-12-11 16:05:00","Idle","X",NA,"Suzano"
"10",706013.589844062,7481439.68560985,"Dec","2018-12-11 16:10:00","Idle","X",NA,"Suzano"
"10",706013.589844062,7481439.68560985,"Dec","2018-12-11 16:15:00","Foraging","X",NA,"Suzano"
"10",706029.436145276,7481443.45793493,"Dec","2018-12-11 16:20:00","Foraging","X",NA,"Suzano"
"10",706037.472029933,7481445.73627014,"Dec","2018-12-11 16:25:00","Foraging","X",NA,"Suzano"
"10",706050.004807305,7481443.89554865,"Dec","2018-12-11 16:30:00","Gummivory","Enterolobium contortisiliquum","f19_g","Suzano"
"10",706050.004807305,7481443.89554865,"Dec","2018-12-11 16:35:00","Gummivory","Enterolobium contortisiliquum","f19_g","Suzano"
"10",706050.004807305,7481443.89554865,"Dec","2018-12-11 16:40:00","Gummivory","Enterolobium contortisiliquum","f19_g","Suzano"
"10",706055.534916149,7481432.21709332,"Dec","2018-12-11 16:45:00","Locomotion","X",NA,"Suzano"
"10",706047.343443146,7481424.57568218,"Dec","2018-12-11 16:50:00","Gummivory","Monteverdia cestrifolia","f20_g","Suzano"
"10",706047.343443146,7481424.57568218,"Dec","2018-12-11 16:55:00","Gummivory","Monteverdia cestrifolia","f20_g","Suzano"
"10",706041.240835657,7481427.84040883,"Dec","2018-12-11 17:00:00","Gummivory","Monteverdia cestrifolia","f21_g","Suzano"
"10",706028.13974011,7481432.35212887,"Dec","2018-12-11 17:05:00","Locomotion","X",NA,"Suzano"
"10",706010.74325105,7481427.40699717,"Dec","2018-12-11 17:10:00","Locomotion","X",NA,"Suzano"
"10",705998.810797319,7481420.3023075,"Dec","2018-12-11 17:15:00","Locomotion","X",NA,"Suzano"
"10",705998.552464586,7481405.19987668,"Dec","2018-12-11 17:20:00","Locomotion","X",NA,"Suzano"
"10",706008.648681181,7481396.62706462,"Dec","2018-12-11 17:25:00","Locomotion","Unknown","SS03","Suzano"
"10",706008.648681181,7481396.62706462,"Dec","2018-12-11 17:30:00","Sleeping site","Unknown","SS03","Suzano"
"12",705436.823918224,7481102.8667661,"Feb","2019-02-19 08:00:00","Sleeping site","Unknown","SS08","Suzano"
"12",705447.897136179,7481105.16219833,"Feb","2019-02-19 08:05:00","Locomotion","X",NA,"Suzano"
"12",705425.515794572,7481096.05347386,"Feb","2019-02-19 08:10:00","Locomotion","X",NA,"Suzano"
"12",705414.196887403,7481079.86165767,"Feb","2019-02-19 08:15:00","Locomotion","X",NA,"Suzano"
"12",705404.859164044,7481060.24732968,"Feb","2019-02-19 08:20:00","Locomotion","X",NA,"Suzano"
"12",705395.646044917,7481047.80793132,"Feb","2019-02-19 08:25:00","Frugivory","Campomanesia guaviroba","89.0","Suzano"
"12",705395.646044917,7481047.80793132,"Feb","2019-02-19 08:30:00","Frugivory","Campomanesia guaviroba","89.0","Suzano"
"12",705395.646044917,7481047.80793132,"Feb","2019-02-19 08:35:00","Frugivory","Campomanesia guaviroba","89.0","Suzano"
"12",705393.734619631,7481035.33692971,"Feb","2019-02-19 08:40:00","Frugivory","Celtis iguanaea","90.0","Suzano"
"12",705393.734619631,7481035.33692971,"Feb","2019-02-19 08:45:00","Frugivory","Celtis iguanaea","90.0","Suzano"
"12",705393.734619631,7481035.33692971,"Feb","2019-02-19 08:50:00","Frugivory","Celtis iguanaea","90.0","Suzano"
"12",705383.613277225,7481032.76334442,"Feb","2019-02-19 08:55:00","Idle","X",NA,"Suzano"
"12",705376.583690944,7481041.64298015,"Feb","2019-02-19 09:00:00","Idle","X",NA,"Suzano"
"12",705376.583690944,7481041.64298015,"Feb","2019-02-19 09:05:00","Idle","X",NA,"Suzano"
"12",705376.583690944,7481041.64298015,"Feb","2019-02-19 09:10:00","RES","X",NA,"Suzano"
"12",705376.583690944,7481041.64298015,"Feb","2019-02-19 09:15:00","RES","X",NA,"Suzano"
"12",705376.583690944,7481041.64298015,"Feb","2019-02-19 09:20:00","RES","X",NA,"Suzano"
"12",705376.583690944,7481041.64298015,"Feb","2019-02-19 09:25:00","RES","X",NA,"Suzano"
"12",705376.583690944,7481041.64298015,"Feb","2019-02-19 09:30:00","RES","X",NA,"Suzano"
"12",705367.090512532,7481039.71186638,"Feb","2019-02-19 09:35:00","Frugivory","Syagrus romanzoffiana","91.0","Suzano"
"12",705367.090512532,7481039.71186638,"Feb","2019-02-19 09:40:00","Frugivory","Syagrus romanzoffiana","91.0","Suzano"
"12",705367.090512532,7481039.71186638,"Feb","2019-02-19 09:45:00","Frugivory","Syagrus romanzoffiana","91.0","Suzano"
"12",705365.907015399,7481030.35275109,"Feb","2019-02-19 09:50:00","RES","X",NA,"Suzano"
"12",705365.907015399,7481030.35275109,"Feb","2019-02-19 09:55:00","RES","X",NA,"Suzano"
"12",705365.907015399,7481030.35275109,"Feb","2019-02-19 10:00:00","RES","X",NA,"Suzano"
"12",705365.907015399,7481030.35275109,"Feb","2019-02-19 10:05:00","RES","X",NA,"Suzano"
"12",705363.133540852,7481014.72356928,"Feb","2019-02-19 10:10:00","Foraging","X",NA,"Suzano"
"12",705351.41681873,7481015.73491851,"Feb","2019-02-19 10:15:00","Frugivory","Eugenia punicifolia","92.0","Suzano"
"12",705344.5518739,7481018.04340715,"Feb","2019-02-19 10:20:00","Frugivory","Eugenia punicifolia","f23_f","Suzano"
"12",705344.5518739,7481018.04340715,"Feb","2019-02-19 10:25:00","Frugivory","Eugenia punicifolia","f23_f","Suzano"
"12",705340.411439718,7481028.17920495,"Feb","2019-02-19 10:30:00","Idle","X",NA,"Suzano"
"12",705335.599442909,7481036.23303825,"Feb","2019-02-19 10:35:00","Idle","Ficus luschnathiana","93.0","Suzano"
"12",705335.599442909,7481036.23303825,"Feb","2019-02-19 10:40:00","Frugivory","Ficus luschnathiana","93.0","Suzano"
"12",705335.599442909,7481036.23303825,"Feb","2019-02-19 10:45:00","Frugivory","Ficus luschnathiana","93.0","Suzano"
"12",705348.094355655,7481035.8865253,"Feb","2019-02-19 10:50:00","Idle","X",NA,"Suzano"
"12",705353.077801123,7481045.22962593,"Feb","2019-02-19 10:55:00","Locomotion","X",NA,"Suzano"
"12",705362.316667682,7481062.08535512,"Feb","2019-02-19 11:00:00","Locomotion","X",NA,"Suzano"
"12",705370.991588895,7481079.40526007,"Feb","2019-02-19 11:05:00","Locomotion","X",NA,"Suzano"
"12",705381.234853756,7481097.98488659,"Feb","2019-02-19 11:10:00","Locomotion","X",NA,"Suzano"
"12",705374.486192804,7481119.02235252,"Feb","2019-02-19 11:15:00","Idle","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 11:20:00","Idle","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 11:25:00","RES","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 11:30:00","RES","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 11:35:00","RES","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 11:40:00","RES","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 11:45:00","RES","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 11:50:00","RES","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 11:55:00","RES","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 12:00:00","RES","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 12:05:00","RES","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 12:10:00","RES","X",NA,"Suzano"
"12",705375.804724005,7481130.46271132,"Feb","2019-02-19 12:15:00","RES","X",NA,"Suzano"
"12",705372.591252566,7481143.89956823,"Feb","2019-02-19 12:20:00","Foraging","X",NA,"Suzano"
"12",705389.558375344,7481145.17421955,"Feb","2019-02-19 12:25:00","Foraging","X",NA,"Suzano"
"12",705393.408577702,7481131.71562721,"Feb","2019-02-19 12:30:00","Frugivory","Syagrus romanzoffiana","94.0","Suzano"
"12",705393.408577702,7481131.71562721,"Feb","2019-02-19 12:35:00","Frugivory","Syagrus romanzoffiana","94.0","Suzano"
"12",705393.408577702,7481131.71562721,"Feb","2019-02-19 12:40:00","Frugivory","Syagrus romanzoffiana","94.0","Suzano"
"12",705393.408577702,7481131.71562721,"Feb","2019-02-19 12:45:00","Frugivory","Syagrus romanzoffiana","94.0","Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 12:50:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 12:55:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:00:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:05:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:10:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:15:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:20:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:25:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:30:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:35:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:40:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:45:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:50:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 13:55:00","RES","X",NA,"Suzano"
"12",705403.945482473,7481135.62427261,"Feb","2019-02-19 14:00:00","RES","X",NA,"Suzano"
"12",705412.540121586,7481141.27481495,"Feb","2019-02-19 14:05:00","Locomotion","X",NA,"Suzano"
"12",705426.588762187,7481140.88251,"Feb","2019-02-19 14:10:00","Frugivory","Ficus luschnathiana","95.0","Suzano"
"12",705426.588762187,7481140.88251,"Feb","2019-02-19 14:15:00","Frugivory","Ficus luschnathiana","95.0","Suzano"
"12",705426.588762187,7481140.88251,"Feb","2019-02-19 14:20:00","Frugivory","Ficus luschnathiana","95.0","Suzano"
"12",705437.809454858,7481142.25241581,"Feb","2019-02-19 14:25:00","Locomotion","X",NA,"Suzano"
"12",705455.040711069,7481150.4180242,"Feb","2019-02-19 14:30:00","Idle","X",NA,"Suzano"
"12",705455.040711069,7481150.4180242,"Feb","2019-02-19 14:35:00","Idle","X",NA,"Suzano"
"12",705465.614831838,7481169.35969035,"Feb","2019-02-19 14:40:00","Foraging","X",NA,"Suzano"
"12",705479.792290018,7481163.13103221,"Feb","2019-02-19 14:45:00","Foraging","X",NA,"Suzano"
"12",705484.73,7481165.47,"Feb","2019-02-19 14:50:00","Frugivory","Campomanesia guaviroba","96.0","Suzano"
"12",705484.73,7481165.47,"Feb","2019-02-19 14:55:00","Frugivory","Campomanesia guaviroba","96.0","Suzano"
"12",705484.73,7481165.47,"Feb","2019-02-19 15:00:00","Frugivory","Campomanesia guaviroba","96.0","Suzano"
"12",705488.149697125,7481167.42360114,"Feb","2019-02-19 15:05:00","Frugivory","Syagrus romanzoffiana","97.0","Suzano"
"12",705488.149697125,7481167.42360114,"Feb","2019-02-19 15:10:00","Frugivory","Syagrus romanzoffiana","97.0","Suzano"
"12",705488.149697125,7481167.42360114,"Feb","2019-02-19 15:15:00","Frugivory","Syagrus romanzoffiana","97.0","Suzano"
"12",705502.698157898,7481152.54127179,"Feb","2019-02-19 15:20:00","Idle","X",NA,"Suzano"
"12",705502.698157898,7481152.54127179,"Feb","2019-02-19 15:25:00","Idle","X",NA,"Suzano"
"12",705535.562716848,7481157.37873463,"Feb","2019-02-19 15:30:00","Locomotion","X",NA,"Suzano"
"12",705567.654173878,7481164.09394087,"Feb","2019-02-19 15:35:00","Locomotion","X",NA,"Suzano"
"12",705588.239914965,7481155.87496425,"Feb","2019-02-19 15:40:00","Locomotion","X",NA,"Suzano"
"12",705605.347105656,7481158.88321256,"Feb","2019-02-19 15:45:00","Idle","X",NA,"Suzano"
"12",705620.440826746,7481155.80728629,"Feb","2019-02-19 15:50:00","Idle","X",NA,"Suzano"
"12",705620.440826746,7481155.80728629,"Feb","2019-02-19 15:55:00","RES","X",NA,"Suzano"
"12",705620.440826746,7481155.80728629,"Feb","2019-02-19 16:00:00","RES","X",NA,"Suzano"
"12",705620.440826746,7481155.80728629,"Feb","2019-02-19 16:05:00","RES","X",NA,"Suzano"
"12",705620.440826746,7481155.80728629,"Feb","2019-02-19 16:10:00","RES","X",NA,"Suzano"
"12",705620.440826746,7481155.80728629,"Feb","2019-02-19 16:15:00","RES","X",NA,"Suzano"
"12",705620.440826746,7481155.80728629,"Feb","2019-02-19 16:20:00","RES","X",NA,"Suzano"
"12",705620.440826746,7481155.80728629,"Feb","2019-02-19 16:25:00","RES","X",NA,"Suzano"
"12",705620.440826746,7481155.80728629,"Feb","2019-02-19 16:30:00","RES","X",NA,"Suzano"
"12",705643.321287307,7481159.5217141,"Feb","2019-02-19 16:35:00","Frugivory","Syagrus romanzoffiana","98.0","Suzano"
"12",705643.321287307,7481159.5217141,"Feb","2019-02-19 16:40:00","Frugivory","Syagrus romanzoffiana","98.0","Suzano"
"12",705643.321287307,7481159.5217141,"Feb","2019-02-19 16:45:00","Frugivory","Syagrus romanzoffiana","98.0","Suzano"
"12",705667.750903599,7481169.41300346,"Feb","2019-02-19 16:50:00","Frugivory","Syagrus romanzoffiana","f24_f","Suzano"
"12",705680.675091497,7481186.06491542,"Feb","2019-02-19 16:55:00","Locomotion","X",NA,"Suzano"
"12",705694.703835688,7481182.45171759,"Feb","2019-02-19 17:00:00","Locomotion","Unknown","SS09","Suzano"
"12",705694.703835688,7481182.45171759,"Feb","2019-02-19 17:05:00","Sleeping site","Unknown","SS09","Suzano"
"13",705694.703835688,7481182.45171759,"Feb","2019-02-20 08:50:00","Sleeping site","Unknown","SS09","Suzano"
"13",705705.402024552,7481184.03683414,"Feb","2019-02-20 08:55:00","Foraging","X",NA,"Suzano"
"13",705717.000860465,7481188.14752448,"Feb","2019-02-20 09:00:00","Foraging","X",NA,"Suzano"
"13",705724.743763615,7481211.28595322,"Feb","2019-02-20 09:05:00","Foraging","X",NA,"Suzano"
"13",705734.214925227,7481206.54901699,"Feb","2019-02-20 09:10:00","Frugivory","Xylopia brasiliensis","99.0","Suzano"
"13",705734.214925227,7481206.54901699,"Feb","2019-02-20 09:15:00","Frugivory","Xylopia brasiliensis","99.0","Suzano"
"13",705734.214925227,7481206.54901699,"Feb","2019-02-20 09:20:00","Frugivory","Xylopia brasiliensis","99.0","Suzano"
"13",705734.214925227,7481206.54901699,"Feb","2019-02-20 09:25:00","Frugivory","Xylopia brasiliensis","99.0","Suzano"
"13",705742.922885737,7481215.27945169,"Feb","2019-02-20 09:30:00","Idle","X",NA,"Suzano"
"13",705742.922885737,7481215.27945169,"Feb","2019-02-20 09:35:00","Idle","X",NA,"Suzano"
"13",705748.693396663,7481231.02644491,"Feb","2019-02-20 09:40:00","Idle","X",NA,"Suzano"
"13",705744.705983358,7481242.67683066,"Feb","2019-02-20 09:45:00","Idle","X",NA,"Suzano"
"13",705744.705983358,7481242.67683066,"Feb","2019-02-20 09:50:00","Idle","X",NA,"Suzano"
"13",705754.699872227,7481251.6861472,"Feb","2019-02-20 09:55:00","Idle","X",NA,"Suzano"
"13",705754.699872227,7481251.6861472,"Feb","2019-02-20 10:00:00","RES","X",NA,"Suzano"
"13",705754.699872227,7481251.6861472,"Feb","2019-02-20 10:05:00","RES","X",NA,"Suzano"
"13",705754.699872227,7481251.6861472,"Feb","2019-02-20 10:10:00","RES","X",NA,"Suzano"
"13",705754.699872227,7481251.6861472,"Feb","2019-02-20 10:15:00","RES","X",NA,"Suzano"
"13",705754.699872227,7481251.6861472,"Feb","2019-02-20 10:20:00","RES","X",NA,"Suzano"
"13",705754.699872227,7481251.6861472,"Feb","2019-02-20 10:25:00","RES","X",NA,"Suzano"
"13",705754.699872227,7481251.6861472,"Feb","2019-02-20 10:30:00","RES","X",NA,"Suzano"
"13",705758.177828022,7481258.621263,"Feb","2019-02-20 10:35:00","Gummivory","Unknown sp.","f25_g","Suzano"
"13",705758.177828022,7481258.621263,"Feb","2019-02-20 10:40:00","Gummivory","Unknown sp.","f25_g","Suzano"
"13",705758.177828022,7481258.621263,"Feb","2019-02-20 10:45:00","Gummivory","Unknown sp.","f25_g","Suzano"
"13",705757.510317123,7481271.68487248,"Feb","2019-02-20 10:50:00","RES","X",NA,"Suzano"
"13",705757.510317123,7481271.68487248,"Feb","2019-02-20 10:55:00","RES","X",NA,"Suzano"
"13",705757.510317123,7481271.68487248,"Feb","2019-02-20 11:00:00","RES","X",NA,"Suzano"
"13",705763.873739561,7481297.82730311,"Feb","2019-02-20 11:05:00","Locomotion","X",NA,"Suzano"
"13",705780.184020232,7481317.00160673,"Feb","2019-02-20 11:10:00","Locomotion","X",NA,"Suzano"
"13",705789.357011749,7481345.9386159,"Feb","2019-02-20 11:15:00","Locomotion","X",NA,"Suzano"
"13",705803.570784623,7481378.51223268,"Feb","2019-02-20 11:20:00","Idle","X",NA,"Suzano"
"13",705803.570784623,7481378.51223268,"Feb","2019-02-20 11:25:00","Idle","X",NA,"Suzano"
"13",705812.553024158,7481394.49185511,"Feb","2019-02-20 11:30:00","Foraging","X",NA,"Suzano"
"13",705819.287579178,7481410.50723147,"Feb","2019-02-20 11:35:00","Foraging","X",NA,"Suzano"
"13",705827.910405396,7481398.34820853,"Feb","2019-02-20 11:40:00","Foraging","X",NA,"Suzano"
"13",705838.912042894,7481406.2240075,"Feb","2019-02-20 11:45:00","Frugivory","Plinia rivularis","100.0","Suzano"
"13",705838.912042894,7481406.2240075,"Feb","2019-02-20 11:50:00","Frugivory","Plinia rivularis","100.0","Suzano"
