ticks day timestep x y energy status action
 301 3 85 781812.09 7407596.48 60 "hungry" "on feeding tree" 
 302 3 86 781812.09 7407596.48 63 "hungry" "on feeding tree" 
 303 3 87 781809.44 7407616.1 61 "hungry" "search feeding tree" 
 304 3 88 781809.44 7407616.1 59 "hungry" "on feeding tree" 
 305 3 89 781809.44 7407616.1 62 "hungry" "on feeding tree" 
 306 3 90 781809.44 7407616.1 65 "hungry" "on feeding tree" 
 307 3 91 781812.09 7407596.48 63 "hungry" "search feeding tree" 
 308 3 92 781812.09 7407596.48 61 "hungry" "on feeding tree" 
 309 3 93 781812.09 7407596.48 64 "hungry" "on feeding tree" 
 310 3 94 781809.44 7407616.1 62 "hungry" "search feeding tree" 
 311 3 95 781809.44 7407616.1 60 "hungry" "on feeding tree" 
 312 3 96 781809.44 7407616.1 63 "hungry" "on feeding tree" 
 313 3 97 781809.44 7407616.1 66 "hungry" "on feeding tree" 
 314 3 98 781812.09 7407596.48 64 "hungry" "search feeding tree" 
 315 3 99 781812.09 7407596.48 62 "hungry" "on feeding tree" 
 316 3 100 781812.09 7407596.48 65 "hungry" "on feeding tree" 
 317 3 101 781824.04 7407612.27 63 "hungry" "search feeding tree" 
 318 3 102 781824.04 7407612.27 61 "hungry" "on feeding tree" 
 319 3 103 781824.04 7407612.27 64 "hungry" "on feeding tree" 
 320 3 104 781812.09 7407596.48 62 "hungry" "search feeding tree" 
 321 3 105 781812.09 7407596.48 60 "hungry" "on feeding tree" 
 322 3 106 781812.09 7407596.48 63 "hungry" "on feeding tree" 
 323 3 107 781812.09 7407596.48 63 "night" "" 
 324 3 108 781675.59 7407415.98 61 "sleeping" "to sleeping tree" 
 325 4 1 781681.94 7407434.73 59 "hungry" "search feeding tree" 
 326 4 2 781681.94 7407434.73 61 "hungry" "on feeding tree" 
 327 4 3 781681.94 7407434.73 63 "hungry" "on feeding tree" 
 328 4 4 781681.94 7407434.73 65 "hungry" "on feeding tree" 
 329 4 5 781681.94 7407434.73 67 "hungry" "on feeding tree" 
 330 4 6 781688.28 7407453.49 65 "hungry" "search feeding tree" 
 331 4 7 781688.28 7407453.49 63 "hungry" "on feeding tree" 
 332 4 8 781694.63 7407472.25 61 "hungry" "search feeding tree" 
 333 4 9 781694.63 7407472.25 59 "hungry" "on feeding tree" 
 334 4 10 781694.63 7407472.25 61 "hungry" "on feeding tree" 
 335 4 11 781700.98 7407491 59 "hungry" "search feeding tree" 
 336 4 12 781700.98 7407491 57 "hungry" "on feeding tree" 
 337 4 13 781700.98 7407491 59 "hungry" "on feeding tree" 
 338 4 14 781700.98 7407491 61 "hungry" "on feeding tree" 
 339 4 15 781707.32 7407509.76 59 "hungry" "search feeding tree" 
 340 4 16 781707.32 7407509.76 57 "hungry" "on feeding tree" 
 341 4 17 781707.32 7407509.76 59 "hungry" "on feeding tree" 
 342 4 18 781723.4 7407521.32 57 "hungry" "search feeding tree" 
 343 4 19 781723.4 7407521.32 55 "hungry" "on feeding tree" 
 344 4 20 781739.48 7407532.87 53 "hungry" "search feeding tree" 
 345 4 21 781739.48 7407532.87 51 "hungry" "on feeding tree" 
 346 4 22 781755.56 7407544.43 49 "hungry" "search feeding tree" 
 347 4 23 781755.56 7407544.43 47 "hungry" "on feeding tree" 
 348 4 24 781755.56 7407544.43 50 "hungry" "on feeding tree" 
 349 4 25 781735.86 7407546.4 48 "hungry" "search feeding tree" 
 350 4 26 781735.86 7407546.4 46 "hungry" "on feeding tree" 
 351 4 27 781716.16 7407548.37 44 "hungry" "search feeding tree" 
 352 4 28 781716.16 7407548.37 42 "hungry" "on feeding tree" 
 353 4 29 781716.16 7407548.37 44 "hungry" "on feeding tree" 
 354 4 30 781716.16 7407548.37 46 "hungry" "on feeding tree" 
 355 4 31 781735.86 7407546.4 44 "hungry" "search feeding tree" 
 356 4 32 781735.86 7407546.4 42 "hungry" "on feeding tree" 
 357 4 33 781735.86 7407546.4 44 "hungry" "on feeding tree" 
 358 4 34 781735.86 7407546.4 46 "hungry" "on feeding tree" 
 359 4 35 781716.16 7407548.37 44 "hungry" "search feeding tree" 
 360 4 36 781716.16 7407548.37 42 "hungry" "on feeding tree" 
 361 4 37 781716.16 7407548.37 44 "hungry" "on feeding tree" 
 362 4 38 781716.16 7407548.37 46 "hungry" "on feeding tree" 
 363 4 39 781735.86 7407546.4 44 "hungry" "search feeding tree" 
 364 4 40 781735.86 7407546.4 42 "hungry" "on feeding tree" 
 365 4 41 781735.86 7407546.4 44 "hungry" "on feeding tree" 
 366 4 42 781753.95 7407554.45 42 "hungry" "search feeding tree" 
 367 4 43 781753.95 7407554.45 40 "hungry" "on feeding tree" 
 368 4 44 781753.95 7407554.45 43 "hungry" "on feeding tree" 
 369 4 45 781772.04 7407562.51 41 "hungry" "search feeding tree" 
 370 4 46 781772.04 7407562.51 39 "hungry" "on feeding tree" 
 371 4 47 781790.13 7407570.56 37 "hungry" "search feeding tree" 
 372 4 48 781790.13 7407570.56 35 "hungry" "on feeding tree" 
 373 4 49 781808.22 7407578.62 33 "hungry" "search feeding tree" 
 374 4 50 781808.22 7407578.62 31 "hungry" "on feeding tree" 
 375 4 51 781808.22 7407578.62 34 "hungry" "on feeding tree" 
 376 4 52 781790.13 7407570.56 32 "hungry" "search feeding tree" 
 377 4 53 781790.13 7407570.56 30 "hungry" "on feeding tree" 
 378 4 54 781790.13 7407570.56 33 "hungry" "on feeding tree" 
 379 4 55 781802.75 7407585.82 31 "hungry" "search feeding tree" 
 380 4 56 781802.75 7407585.82 29 "hungry" "on feeding tree" 
 381 4 57 781815.38 7407601.07 27 "hungry" "search feeding tree" 
 382 4 58 781815.38 7407601.07 25 "hungry" "on feeding tree" 
 383 4 59 781828.01 7407616.33 23 "hungry" "search feeding tree" 
 384 4 60 781828.01 7407616.33 21 "hungry" "on feeding tree" 
 385 4 61 781828.01 7407616.33 24 "hungry" "on feeding tree" 
 386 4 62 781828.01 7407616.33 27 "hungry" "on feeding tree" 
 387 4 63 781815.38 7407601.07 25 "hungry" "search feeding tree" 
 388 4 64 781815.38 7407601.07 23 "hungry" "on feeding tree" 
 389 4 65 781815.38 7407601.07 26 "hungry" "on feeding tree" 
 390 4 66 781815.38 7407601.07 29 "hungry" "on feeding tree" 
 391 4 67 781807.76 7407619.35 27 "hungry" "search feeding tree" 
 392 4 68 781807.76 7407619.35 25 "hungry" "on feeding tree" 
 393 4 69 781807.76 7407619.35 28 "hungry" "on feeding tree" 
 394 4 70 781807.76 7407619.35 31 "hungry" "on feeding tree" 
 395 4 71 781815.38 7407601.07 29 "hungry" "search feeding tree" 
 396 4 72 781815.38 7407601.07 27 "hungry" "on feeding tree" 
 397 4 73 781815.38 7407601.07 30 "hungry" "on feeding tree" 
 398 4 74 781815.38 7407601.07 33 "hungry" "on feeding tree" 
 399 4 75 781815.38 7407601.07 36 "hungry" "on feeding tree" 
 400 4 76 781828.01 7407616.33 34 "hungry" "search feeding tree" 
 401 4 77 781828.01 7407616.33 32 "hungry" "on feeding tree" 
 402 4 78 781828.01 7407616.33 35 "hungry" "on feeding tree" 
 403 4 79 781828.01 7407616.33 38 "hungry" "on feeding tree" 
 404 4 80 781815.38 7407601.07 36 "hungry" "search feeding tree" 
 405 4 81 781815.38 7407601.07 34 "hungry" "on feeding tree" 
 406 4 82 781815.38 7407601.07 37 "hungry" "on feeding tree" 
 407 4 83 781828.01 7407616.33 35 "hungry" "search feeding tree" 
 408 4 84 781828.01 7407616.33 33 "hungry" "on feeding tree" 
 409 4 85 781828.01 7407616.33 36 "hungry" "on feeding tree" 
 410 4 86 781815.38 7407601.07 34 "hungry" "search feeding tree" 
 411 4 87 781815.38 7407601.07 32 "hungry" "on feeding tree" 
 412 4 88 781815.38 7407601.07 35 "hungry" "on feeding tree" 
 413 4 89 781807.76 7407619.35 33 "hungry" "search feeding tree" 
 414 4 90 781807.76 7407619.35 31 "hungry" "on feeding tree" 
 415 4 91 781807.76 7407619.35 34 "hungry" "on feeding tree" 
 416 4 92 781815.38 7407601.07 32 "hungry" "search feeding tree" 
 417 4 93 781815.38 7407601.07 30 "hungry" "on feeding tree" 
 418 4 94 781807.76 7407619.35 28 "hungry" "search feeding tree" 
 419 4 95 781807.76 7407619.35 26 "hungry" "on feeding tree" 
 420 4 96 781815.38 7407601.07 24 "hungry" "search feeding tree" 
 421 4 97 781815.38 7407601.07 22 "hungry" "on feeding tree" 
 422 4 98 781815.38 7407601.07 25 "hungry" "on feeding tree" 
 423 4 99 781815.38 7407601.07 28 "hungry" "on feeding tree" 
 424 4 100 781828.01 7407616.33 26 "hungry" "search feeding tree" 
 425 4 101 781828.01 7407616.33 24 "hungry" "on feeding tree" 
 426 4 102 781828.01 7407616.33 27 "hungry" "on feeding tree" 
 427 4 103 781828.01 7407616.33 30 "hungry" "on feeding tree" 
 428 4 104 781815.38 7407601.07 28 "hungry" "search feeding tree" 
 429 4 105 781815.38 7407601.07 26 "hungry" "on feeding tree" 
 430 4 106 781815.38 7407601.07 29 "hungry" "on feeding tree" 
 431 4 107 781815.38 7407601.07 29 "night" "" 
 432 4 108 781743.23 7407513.9 27 "sleeping" "to sleeping tree" 
 2641 25 1 781849.82 7408003.84 226.3 "forage" "forage" 
 2642 25 2 781841.25 7408021.69 48.4 "hungry" "search feeding tree" 
 2643 25 3 781841.25 7408021.69 46.8 "hungry" "on feeding tree" 
 2644 25 4 781841.25 7408021.69 53.8 "hungry" "on feeding tree" 
 2645 25 5 781849.82 7408003.84 52.2 "hungry" "search feeding tree" 
 2646 25 6 781849.82 7408003.84 50.6 "hungry" "on feeding tree" 
 2647 25 7 781849.82 7408003.84 57.6 "hungry" "on feeding tree" 
 2648 25 8 781841.25 7408021.69 56 "hungry" "search feeding tree" 
 2649 25 9 781841.25 7408021.69 54.4 "hungry" "on feeding tree" 
 2650 25 10 781841.25 7408021.69 61.4 "hungry" "on feeding tree" 
 2651 25 11 781826.63 7408008.33 59.8 "hungry" "search feeding tree" 
 2652 25 12 781826.63 7408008.33 58.2 "hungry" "on feeding tree" 
 2653 25 13 781826.63 7408008.33 65.2 "hungry" "on feeding tree" 
 2654 25 14 781826.63 7408008.33 72.2 "hungry" "on feeding tree" 
 2655 25 15 781840.46 7407994.17 70.6 "hungry" "search feeding tree" 
 2656 25 16 781840.46 7407994.17 69 "hungry" "on feeding tree" 
 2657 25 17 781840.46 7407994.17 76 "hungry" "on feeding tree" 
 2658 25 18 781840.46 7407994.17 83 "hungry" "on feeding tree" 
 2659 25 19 781826.63 7408008.33 81.4 "hungry" "search feeding tree" 
 2660 25 20 781826.63 7408008.33 79.8 "hungry" "on feeding tree" 
 2661 25 21 781826.63 7408008.33 86.8 "hungry" "on feeding tree" 
 2662 25 22 781840.46 7407994.17 85.2 "hungry" "search feeding tree" 
 2663 25 23 781840.46 7407994.17 83.6 "hungry" "on feeding tree" 
 2664 25 24 781840.46 7407994.17 90.6 "hungry" "on feeding tree" 
 2665 25 25 781840.46 7407994.17 97.6 "hungry" "on feeding tree" 
 2666 25 26 781840.46 7407994.17 104.6 "hungry" "on feeding tree" 
 2667 25 27 781842.75 7408013.83 103 "hungry" "search feeding tree" 
 2668 25 28 781842.75 7408013.83 101.4 "hungry" "on feeding tree" 
 2669 25 29 781845.03 7408033.5 99.8 "hungry" "search feeding tree" 
 2670 25 30 781845.03 7408033.5 98.2 "hungry" "on feeding tree" 
 2671 25 31 781845.03 7408033.5 105.2 "hungry" "on feeding tree" 
 2672 25 32 781842.75 7408013.83 103.6 "hungry" "search feeding tree" 
 2673 25 33 781842.75 7408013.83 102 "hungry" "on feeding tree" 
 2674 25 34 781842.75 7408013.83 109 "hungry" "on feeding tree" 
 2675 25 35 781827.18 7408026.07 107.4 "hungry" "search feeding tree" 
 2676 25 36 781827.18 7408026.07 105.8 "hungry" "on feeding tree" 
 2677 25 37 781842.75 7408013.83 104.2 "hungry" "search feeding tree" 
 2678 25 38 781842.75 7408013.83 102.6 "hungry" "on feeding tree" 
 2679 25 39 781842.75 7408013.83 109.6 "hungry" "on feeding tree" 
 2680 25 40 781827.18 7408026.07 108 "hungry" "search feeding tree" 
 2681 25 41 781827.18 7408026.07 106.4 "hungry" "on feeding tree" 
 2682 25 42 781827.18 7408026.07 113.4 "hungry" "on feeding tree" 
 2683 25 43 781827.18 7408026.07 120.4 "hungry" "on feeding tree" 
 2684 25 44 781827.77 7408006.28 118.8 "hungry" "search feeding tree" 
 2685 25 45 781827.77 7408006.28 117.2 "hungry" "on feeding tree" 
 2686 25 46 781827.77 7408006.28 124.2 "hungry" "on feeding tree" 
 2687 25 47 781827.18 7408026.07 122.6 "hungry" "search feeding tree" 
 2688 25 48 781827.18 7408026.07 121 "hungry" "on feeding tree" 
 2689 25 49 781827.18 7408026.07 128 "hungry" "on feeding tree" 
 2690 25 50 781827.18 7408026.07 135 "hungry" "on feeding tree" 
 2691 25 51 781844.7 7408016.84 133.4 "hungry" "search feeding tree" 
 2692 25 52 781844.7 7408016.84 131.8 "hungry" "on feeding tree" 
 2693 25 53 781844.7 7408016.84 138.8 "hungry" "on feeding tree" 
 2694 25 54 781844.7 7408016.84 145.8 "hungry" "on feeding tree" 
 2695 25 55 781844.7 7408016.84 152.8 "hungry" "on feeding tree" 
 2696 25 56 781852.21 7408012.89 151.2 "resting" "to resting tree" 
 2697 25 57 781852.21 7408012.89 149.6 "resting" "on resting tree" 
 2698 25 58 781852.21 7408012.89 148.6 "resting" "on resting tree" 
 2699 25 59 781852.21 7408012.89 147.6 "resting" "on resting tree" 
 2700 25 60 781852.21 7408012.89 146.6 "resting" "on resting tree" 
 2701 25 61 781852.21 7408012.89 145.6 "resting" "on resting tree" 
 2702 25 62 781839.69 7408019.48 149.7 "forage" "forage" 
 2703 25 63 781833.11 7408006.96 153.8 "forage" "forage" 
 2704 25 64 781826.52 7407994.45 157.9 "forage" "forage" 
 2705 25 65 781819.93 7407981.93 162 "forage" "forage" 
 2706 25 66 781806.42 7407977.74 166.1 "forage" "forage" 
 2707 25 67 781802.23 7407991.25 170.2 "forage" "forage" 
 2708 25 68 781798.04 7408004.76 174.3 "forage" "forage" 
 2709 25 69 781791.45 7407992.24 178.4 "forage" "forage" 
 2710 25 70 781787.49 7407984.74 176.8 "resting" "to resting tree" 
 2711 25 71 781787.49 7407984.74 175.2 "resting" "on resting tree" 
 2712 25 72 781787.49 7407984.74 174.2 "resting" "on resting tree" 
 2713 25 73 781787.49 7407984.74 173.2 "resting" "on resting tree" 
 2714 25 74 781773.99 7407980.54 177.3 "forage" "forage" 
 2715 25 75 781761.47 7407987.13 181.4 "forage" "forage" 
 2716 25 76 781774.98 7407991.32 185.5 "forage" "forage" 
 2717 25 77 781779.17 7407977.82 189.6 "forage" "forage" 
 2718 25 78 781783.36 7407964.31 193.7 "forage" "forage" 
 2719 25 79 781795.88 7407957.72 197.8 "forage" "forage" 
 2720 25 80 781803.39 7407953.76 196.2 "resting" "to resting tree" 
 2721 25 81 781803.39 7407953.76 194.6 "resting" "on resting tree" 
 2722 25 82 781803.39 7407953.76 193.6 "resting" "on resting tree" 
 2723 25 83 781803.39 7407953.76 192.6 "resting" "on resting tree" 
 2724 25 84 781803.39 7407953.76 191.6 "resting" "on resting tree" 
 2725 25 85 781815.9 7407947.18 195.7 "forage" "forage" 
 2726 25 86 781829.41 7407951.37 199.8 "forage" "forage" 
 2727 25 87 781833.6 7407937.86 203.9 "forage" "forage" 
 2728 25 88 781846.12 7407931.27 208 "forage" "forage" 
 2729 25 89 781859.63 7407935.46 212.1 "forage" "forage" 
 2730 25 90 781846.12 7407931.27 216.2 "forage" "forage" 
 2731 25 91 781834.23 7407927.58 214.6 "resting" "to resting tree" 
 2732 25 92 781834.23 7407927.58 213 "resting" "on resting tree" 
 2733 25 93 781834.23 7407927.58 212 "resting" "on resting tree" 
 2734 25 94 781834.23 7407927.58 211 "resting" "on resting tree" 
 2735 25 95 781834.23 7407927.58 210 "resting" "on resting tree" 
 2736 25 96 781834.23 7407927.58 209 "resting" "on resting tree" 
 2737 25 97 781834.23 7407927.58 208 "resting" "on resting tree" 
 2738 25 98 781834.23 7407927.58 207 "resting" "on resting tree" 
 2739 25 99 781834.23 7407927.58 206 "resting" "on resting tree" 
 2740 25 100 781821.71 7407934.17 210.1 "forage" "forage" 
 2741 25 101 781834.23 7407927.58 214.2 "forage" "forage" 
 2742 25 102 781820.72 7407923.39 218.3 "forage" "forage" 
 2743 25 103 781808.2 7407929.98 222.4 "forage" "forage" 
 2744 25 104 781820.72 7407923.39 226.5 "forage" "forage" 
 2745 25 105 781824.91 7407909.88 230.6 "forage" "forage" 
 2746 25 106 781837.43 7407903.29 234.7 "forage" "forage" 
 2747 25 107 781844.02 7407915.81 238.8 "forage" "forage" 
 2748 25 108 781837.43 7407903.29 242.9 "forage" "forage" 
 2749 25 109 781837.43 7407903.29 242.9 "night" "" 
 2750 25 110 781824.25 7407878.26 241.3 "sleeping" "to sleeping tree" 
 2751 26 1 781820.3 7407870.75 239.7 "resting" "to resting tree" 
 2752 26 2 781801.75 7407863.81 48.4 "hungry" "search feeding tree" 
 2753 26 3 781801.75 7407863.81 46.8 "hungry" "on feeding tree" 
 2754 26 4 781801.75 7407863.81 53.8 "hungry" "on feeding tree" 
 2755 26 5 781783.2 7407856.88 52.2 "hungry" "search feeding tree" 
 2756 26 6 781783.2 7407856.88 50.6 "hungry" "on feeding tree" 
 2757 26 7 781783.2 7407856.88 57.6 "hungry" "on feeding tree" 
 2758 26 8 781783.2 7407856.88 64.6 "hungry" "on feeding tree" 
 2759 26 9 781801.75 7407863.81 63 "hungry" "search feeding tree" 
 2760 26 10 781801.75 7407863.81 61.4 "hungry" "on feeding tree" 
 2761 26 11 781801.75 7407863.81 68.4 "hungry" "on feeding tree" 
 2762 26 12 781792.95 7407881.55 66.8 "hungry" "search feeding tree" 
 2763 26 13 781792.95 7407881.55 65.2 "hungry" "on feeding tree" 
 2764 26 14 781792.95 7407881.55 72.2 "hungry" "on feeding tree" 
 2765 26 15 781792.95 7407881.55 79.2 "hungry" "on feeding tree" 
 2766 26 16 781792.95 7407881.55 86.2 "hungry" "on feeding tree" 
 2767 26 17 781784.16 7407899.3 84.6 "hungry" "search feeding tree" 
 2768 26 18 781784.16 7407899.3 83 "hungry" "on feeding tree" 
 2769 26 19 781792.95 7407881.55 81.4 "hungry" "search feeding tree" 
 2770 26 20 781792.95 7407881.55 79.8 "hungry" "on feeding tree" 
 2771 26 21 781792.95 7407881.55 86.8 "hungry" "on feeding tree" 
 2772 26 22 781792.95 7407881.55 93.8 "hungry" "on feeding tree" 
 2773 26 23 781792.95 7407881.55 100.8 "hungry" "on feeding tree" 
 2774 26 24 781797.23 7407862.22 99.2 "hungry" "search feeding tree" 
 2775 26 25 781797.23 7407862.22 97.6 "hungry" "on feeding tree" 
 2776 26 26 781797.23 7407862.22 104.6 "hungry" "on feeding tree" 
 2777 26 27 781797.23 7407862.22 111.6 "hungry" "on feeding tree" 
 2778 26 28 781801.51 7407842.89 110 "hungry" "search feeding tree" 
 2779 26 29 781801.51 7407842.89 108.4 "hungry" "on feeding tree" 
 2780 26 30 781801.51 7407842.89 115.4 "hungry" "on feeding tree" 
 2781 26 31 781801.51 7407842.89 122.4 "hungry" "on feeding tree" 
 2782 26 32 781820.67 7407837.88 120.8 "hungry" "search feeding tree" 
 2783 26 33 781820.67 7407837.88 119.2 "hungry" "on feeding tree" 
 2784 26 34 781820.67 7407837.88 126.2 "hungry" "on feeding tree" 
 2785 26 35 781801.51 7407842.89 124.6 "hungry" "search feeding tree" 
 2786 26 36 781801.51 7407842.89 123 "hungry" "on feeding tree" 
 2787 26 37 781801.51 7407842.89 130 "hungry" "on feeding tree" 
 2788 26 38 781801.51 7407842.89 137 "hungry" "on feeding tree" 
 2789 26 39 781820.67 7407837.88 135.4 "hungry" "search feeding tree" 
 2790 26 40 781820.67 7407837.88 133.8 "hungry" "on feeding tree" 
 2791 26 41 781820.67 7407837.88 140.8 "hungry" "on feeding tree" 
 2792 26 42 781820.67 7407837.88 147.8 "hungry" "on feeding tree" 
 2793 26 43 781806.91 7407852.13 146.2 "hungry" "search feeding tree" 
 2794 26 44 781806.91 7407852.13 144.6 "hungry" "on feeding tree" 
 2795 26 45 781798.38 7407870 143 "hungry" "search feeding tree" 
 2796 26 46 781798.38 7407870 141.4 "hungry" "on feeding tree" 
 2797 26 47 781795.57 7407850.39 139.8 "hungry" "search feeding tree" 
 2798 26 48 781795.57 7407850.39 138.2 "hungry" "on feeding tree" 
 2799 26 49 781784.08 7407834.27 136.6 "hungry" "search feeding tree" 
 2800 26 50 781784.08 7407834.27 135 "hungry" "on feeding tree" 
 2801 26 51 781784.08 7407834.27 142 "hungry" "on feeding tree" 
 2802 26 52 781772.59 7407818.14 140.4 "hungry" "search feeding tree" 
 2803 26 53 781772.59 7407818.14 138.8 "hungry" "on feeding tree" 
 2804 26 54 781772.59 7407818.14 145.8 "hungry" "on feeding tree" 
 2805 26 55 781784.08 7407834.27 144.2 "hungry" "search feeding tree" 
 2806 26 56 781784.08 7407834.27 142.6 "hungry" "on feeding tree" 
 2807 26 57 781784.08 7407834.27 149.6 "hungry" "on feeding tree" 
 2808 26 58 781803.52 7407838.05 148 "hungry" "search feeding tree" 
 2809 26 59 781803.52 7407838.05 146.4 "hungry" "on feeding tree" 
 2810 26 60 781803.52 7407838.05 153.4 "hungry" "on feeding tree" 
 2811 26 61 781806.85 7407838.7 151.8 "resting" "to resting tree" 
 2812 26 62 781806.85 7407838.7 150.2 "resting" "on resting tree" 
 2813 26 63 781806.85 7407838.7 149.2 "resting" "on resting tree" 
 2814 26 64 781806.85 7407838.7 148.2 "resting" "on resting tree" 
 2815 26 65 781806.85 7407838.7 147.2 "resting" "on resting tree" 
 2816 26 66 781806.85 7407838.7 146.2 "resting" "on resting tree" 
 2817 26 67 781806.85 7407838.7 145.2 "resting" "on resting tree" 
 2818 26 68 781806.85 7407838.7 144.2 "resting" "on resting tree" 
 2819 26 69 781806.85 7407838.7 143.2 "resting" "on resting tree" 
 2820 26 70 781806.85 7407838.7 142.2 "resting" "on resting tree" 
 2821 26 71 781806.85 7407838.7 141.2 "resting" "on resting tree" 
 2822 26 72 781818.58 7407830.79 145.3 "forage" "forage" 
 2823 26 73 781830.3 7407822.88 149.4 "forage" "forage" 
